network,test_input_id,test_x0,test_x1,perturbation_radius,seed,output_dim,spec_type,spec_params,flow_volume,flow_coverage,flow_threshold,flow_delta_1,flow_verdict,flow_runtime,clip_volume,clip_coverage,clip_lb,clip_ub,clip_verdict,clip_runtime,exact_volume,exact_verdict,exact_n_stars,exact_time,exact_method,volume_ratio_clip_over_flow,volume_ratio_clip_over_exact,volume_ratio_flow_over_exact,flow_vs_exact,clip_vs_exact
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,1.0,200000,3,classification_robustness,true_class=0,78.2817741890085,1.0,3.1936795711517334,0.9969902212511332,unknown,9.797081232070923,393.93434727540193,0.9998000264167786,"[-1.0390390942793377, -10.561047077178955, -3.233188951721592]","[6.332898754904796, -4.308538913726807, 5.313303554764195]",unknown,30.189087390899658,,falsified,38,0.33963727951049805,exact,5.0322613578514686,,,conservative_unknown,conservative_unknown
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,1.0,200001,3,classification_robustness,true_class=0,86.29486858967539,0.9994000196456909,3.1937673091888428,0.9969902212511332,unknown,11.915759086608887,415.04339201829066,0.9998000264167786,"[-1.0352604389190674, -10.621320724487305, -3.310567855834961]","[6.30748176574707, -4.190332412719727, 5.478797197341919]",unknown,30.18002700805664,,falsified,38,0.33963727951049805,exact,4.809595272597099,,,conservative_unknown,conservative_unknown
ThreeBlobClassifier,0,-1.8544065952301025,1.3924338817596436,1.0,200002,3,classification_robustness,true_class=0,78.16473576986027,0.9995999932289124,3.1002461910247803,0.9969902212511332,unknown,10.379011631011963,393.88373245360987,0.9995999932289124,"[-0.9786357283592224, -10.59656810760498, -3.246276617050171]","[6.354942977428436, -4.32348108291626, 5.315635681152344]",unknown,30.153875589370728,,falsified,38,0.33963727951049805,exact,5.039148774369534,,,conservative_unknown,conservative_unknown
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,0.1,120000,3,classification_robustness,true_class=0,0.09853756035425931,0.9998000264167786,1.6983578205108643,0.9969902212511332,verified,10.07855772972107,0.40420925647517025,1.0,"[4.484803199768066, -8.941075325012207, -2.061718225479126]","[5.2213850021362305, -8.297656059265137, -1.208831787109375]",verified,30.61693811416626,,verified,2,0.012674808502197266,exact,4.102083053629186,,,match,match
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,0.1,120001,3,classification_robustness,true_class=0,0.10075869203712529,0.9994000196456909,1.6768723726272583,0.9969902212511332,verified,12.527066230773926,0.40857882677922125,0.9998000264167786,"[4.491896353397273, -8.94940185546875, -2.0676432213449507]","[5.2319438832665455, -8.302765846252441, -1.2138428130483596]",verified,30.679417610168457,,verified,2,0.012674808502197266,exact,4.055023130199798,,,match,match
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,0.1,120002,3,classification_robustness,true_class=0,0.10318174649165002,0.9995999932289124,1.738972783088684,0.9969902212511332,verified,9.947012901306152,0.4031014253532735,0.9998000264167786,"[4.490408420562744, -8.950082778930664, -2.059473752975464]","[5.217997074127197, -8.30046272277832, -1.2066309452056885]",verified,30.67032241821289,,verified,2,0.012674808502197266,exact,3.9067125636014937,,,match,match
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,0.25,135000,3,classification_robustness,true_class=0,0.8923375374883946,1.0,2.1704261302948,0.9969902212511332,verified,9.913067817687988,6.302715252915342,1.0,"[3.917283296585083, -9.42449951171875, -2.6523377895355225]","[5.761251449584961, -7.798895835876465, -0.5497235655784607]",verified,30.818139791488647,,verified,2,0.01248478889465332,exact,7.06315154090143,,,match,match
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,0.25,135001,3,classification_robustness,true_class=0,0.9143297990185246,1.0,2.2126502990722656,0.9969902212511332,verified,10.253848791122437,6.032082125370887,0.9990000128746033,"[3.9307761317156515, -9.4268550747968, -2.6354851722717285]","[5.741557108793382, -7.819845688905593, -0.562563419342041]",verified,30.870357513427734,,verified,2,0.01248478889465332,exact,6.597271719510779,,,match,match
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,0.25,135002,3,classification_robustness,true_class=0,0.9984503939495539,0.9998000264167786,2.214479684829712,0.9969902212511332,verified,10.235673904418945,6.263070503151833,0.9995999932289124,"[3.9196531772613525, -9.434843376545377, -2.6368167400360107]","[5.745720863342285, -7.794228717418246, -0.5462509393692017]",verified,30.601224660873413,,verified,2,0.01248478889465332,exact,6.272790857818291,,,match,match
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,0.5,160000,3,classification_robustness,true_class=0,5.210211554840498,1.0,2.6748855113983154,0.9969902212511332,verified,10.28989028930664,49.23523784182269,0.9995999932289124,"[2.910485029220581, -10.218537330627441, -3.571849822998047]","[6.496043682098389, -6.986917972564697, 0.6772702932357788]",verified,30.648609399795532,,verified,9,0.04997658729553223,exact,9.449757907830278,,,match,match
ThreeBlobClassifier,1,-2.4122233390808105,0.7719458937644958,0.5,160001,3,classification_robustness,true_class=0,5.247088719534702,0.9998000264167786,2.682225465774536,0.9969902212511332,verified,10.1367347240448,49.06933259454167,1.0,"[2.926103115081787, -10.214170455932617, -3.5491443276405334]","[6.522334575653076, -6.9598774909973145, 0.6436722874641418]",verified,30.616969108581543,,verified,9,0.04997658729553223,exact,9.351725350451671,,,match,match
