benchmark,instance,verdict,wall_s,timeout_s,beta,dkw_epsilon,delta,n_samples,k_disjuncts,beta_per,delta_per,n_certified_disjuncts,worst_prob_unsafe,union_upper_bound_unsafe,n_unsafe_samples,error,timestamp
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_1359_sidx_7221_eps_0.0039.vnnlib,UNKNOWN,40.67,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:16:38.389437+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_5683_sidx_1212_eps_0.0039.vnnlib,UNKNOWN,42.90,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:17:25.265198+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_1615_sidx_1065_eps_0.0039.vnnlib,UNKNOWN,43.84,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:18:13.058949+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_288_sidx_5531_eps_0.0039.vnnlib,UNKNOWN,40.40,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:18:57.472447+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_6546_sidx_3168_eps_0.0039.vnnlib,UNKNOWN,41.01,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:19:42.426230+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_2475_sidx_523_eps_0.0039.vnnlib,UNKNOWN,43.62,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:20:30.008571+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_9476_sidx_5602_eps_0.0039.vnnlib,UNKNOWN,45.82,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:21:19.814808+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_3782_sidx_1103_eps_0.0039.vnnlib,UNKNOWN,41.11,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:22:04.868853+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_4463_sidx_4146_eps_0.0039.vnnlib,UNKNOWN,46.89,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:22:56.221109+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_8257_sidx_5574_eps_0.0039.vnnlib,UNKNOWN,42.64,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:23:42.890949+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_4438_sidx_6486_eps_0.0039.vnnlib,UNKNOWN,42.72,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:24:29.705959+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_484_sidx_161_eps_0.0039.vnnlib,UNKNOWN,42.58,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:25:16.370173+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_9611_sidx_7725_eps_0.0039.vnnlib,UNKNOWN,46.26,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:26:06.600242+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_3429_sidx_4578_eps_0.0039.vnnlib,UNKNOWN,40.20,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:26:50.788730+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_5685_sidx_8755_eps_0.0039.vnnlib,UNKNOWN,42.05,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:27:36.825950+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_5257_sidx_5727_eps_0.0039.vnnlib,UNKNOWN,45.24,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:28:26.023864+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_9437_sidx_5480_eps_0.0039.vnnlib,UNKNOWN,42.95,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:29:12.921060+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_4500_sidx_6717_eps_0.0039.vnnlib,UNKNOWN,40.86,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:29:57.737939+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_4871_sidx_7562_eps_0.0039.vnnlib,UNKNOWN,40.86,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:30:42.758134+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_2210_sidx_992_eps_0.0039.vnnlib,UNKNOWN,42.46,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:31:29.191040+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_1651_sidx_3548_eps_0.0039.vnnlib,UNKNOWN,46.13,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:32:19.309287+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_7183_sidx_4731_eps_0.0039.vnnlib,UNKNOWN,41.93,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:33:05.211358+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_647_sidx_9608_eps_0.0039.vnnlib,UNKNOWN,41.86,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:33:51.293153+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_9992_sidx_5063_eps_0.0039.vnnlib,UNKNOWN,42.23,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:34:37.574159+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_3543_sidx_5527_eps_0.0039.vnnlib,UNKNOWN,42.33,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:35:23.870833+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_2045_sidx_7367_eps_0.0039.vnnlib,UNKNOWN,41.98,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:36:09.852624+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_7542_sidx_9873_eps_0.0039.vnnlib,UNKNOWN,40.99,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:36:54.863371+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_5743_sidx_6569_eps_0.0039.vnnlib,UNKNOWN,40.08,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:37:38.948564+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_5427_sidx_8226_eps_0.0039.vnnlib,UNKNOWN,42.12,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:38:25.046330+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_1496_sidx_9465_eps_0.0039.vnnlib,UNKNOWN,43.75,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:39:12.775890+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_600_sidx_4087_eps_0.0039.vnnlib,UNKNOWN,40.18,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:39:56.905851+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_6618_sidx_5022_eps_0.0039.vnnlib,UNKNOWN,41.29,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:40:42.147007+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_6036_sidx_4672_eps_0.0039.vnnlib,UNKNOWN,46.38,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:41:32.705912+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_3375_sidx_5824_eps_0.0039.vnnlib,UNKNOWN,42.40,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:42:19.093105+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_4327_sidx_7050_eps_0.0039.vnnlib,UNKNOWN,40.34,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:43:03.401181+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_4171_sidx_705_eps_0.0039.vnnlib,UNKNOWN,43.89,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:43:51.305321+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_3677_sidx_3123_eps_0.0039.vnnlib,UNKNOWN,47.92,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:44:43.450685+00:00
tinyimagenet_2024,TinyImageNet_resnet_medium.onnx+TinyImageNet_resnet_medium_prop_idx_1093_sidx_4490_eps_0.0039.vnnlib,UNKNOWN,42.70,100,0.001,0.01,0.05,64472,199,5.025125628140704e-06,0.0002512562814070352,0,0.0,1.99,0,,2026-05-05T20:45:30.145531+00:00
