network,test_input_id,test_x0,test_x1,perturbation_radius,seed,output_dim,spec_type,spec_params,flow_volume,flow_coverage,flow_threshold,flow_delta_1,flow_verdict,flow_runtime,clip_volume,clip_coverage,clip_lb,clip_ub,clip_verdict,clip_runtime,exact_volume,exact_verdict,exact_n_stars,exact_time,exact_method,volume_ratio_clip_over_flow,volume_ratio_clip_over_exact,volume_ratio_flow_over_exact,flow_vs_exact,clip_vs_exact
RotatedBananaNet,0,0.20000000298023224,0.20000000298023224,0.4,40002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.42614165369763235,0.9998000264167786,1.9807201623916626,0.9969902212511332,falsified,10.247092962265015,0.49711692774852695,0.9998000264167786,"[-0.1780934621085706, -0.09461335092782974]","[0.6033828247775617, 0.5415120646357536]",unknown,26.802220582962036,0.1644209921360016,falsified,60,0.42023324966430664,exact,1.166553242179078,3.023439533422438,2.5917715746730643,match,conservative_unknown
RotatedBananaNet,1,0.5,0.5,0.05,15000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.01573108123908873,0.9998000264167786,0.8664886355400085,0.9969902212511332,verified,10.182833194732666,0.014088386197057545,1.0,"[0.44821834564208984, 0.33945342898368835]","[0.5513173937797546, 0.47610247135162354]",verified,25.899853467941284,0.002940054051578045,verified,2,0.007166147232055664,exact,0.8955764694705536,4.7918799960482845,5.350609534081602,match,match
RotatedBananaNet,1,0.5,0.5,0.05,15001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.015506992140310372,0.9995999932289124,0.9056429862976074,0.9969902212511332,verified,10.227474927902222,0.013773643407843927,0.9998000264167786,"[0.44885575771331787, 0.34045955538749695]","[0.5507617890834808, 0.4756197929382324]",verified,25.8146755695343,0.002940054051578045,verified,2,0.007166147232055664,exact,0.8882214734628897,4.684826593732541,5.2743901534691675,match,match
RotatedBananaNet,1,0.5,0.5,0.05,15002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.014655451895355887,0.9995999932289124,0.8462010025978088,0.9969902212511332,verified,9.863281011581421,0.014038341643747287,0.9998000264167786,"[0.448375940322876, 0.3396545648574829]","[0.5512121319770813, 0.4761662483215332]",verified,25.998976707458496,0.002940054051578045,verified,2,0.007166147232055664,exact,0.9578921034973917,4.774858352081094,4.984755939262313,match,match
RotatedBananaNet,1,0.5,0.5,0.1,20000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.044416429006115976,1.0,1.2434539794921875,0.9969902212511332,falsified,10.487536668777466,0.055269140167288455,1.0,"[0.3969968259334564, 0.2743900716304779]","[0.6023259460926056, 0.5435634851455688]",unknown,25.978615045547485,0.011797802522778511,falsified,2,0.007300138473510742,exact,1.244340020213649,4.684697854585887,3.7648052610102023,match,conservative_unknown
RotatedBananaNet,1,0.5,0.5,0.1,20001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.049756382991542836,1.0,1.2377262115478516,0.9969902212511332,falsified,12.258652925491333,0.05522725573746712,0.9998000264167786,"[0.39788952469825745, 0.27355340123176575]","[0.6014216840267181, 0.5448975265026093]",unknown,25.991685390472412,0.011797802522778511,falsified,2,0.007300138473510742,exact,1.1099531842347579,4.681147665494277,4.217428024878032,match,conservative_unknown
RotatedBananaNet,1,0.5,0.5,0.1,20002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.045264832215334394,1.0,1.2304072380065918,0.9969902212511332,falsified,10.659483671188354,0.05518075505768216,1.0,"[0.39798784255981445, 0.2723468840122223]","[0.601371705532074, 0.5436602234840393]",unknown,25.682238340377808,0.011797802522778511,falsified,2,0.007300138473510742,exact,1.2190646105827947,4.677206195911685,3.8367172300044596,match,conservative_unknown
RotatedBananaNet,1,0.5,0.5,0.2,30000,2,halfspace,"w=[1.0, 0.0],b=0.6",0.14656282460838632,0.9998000264167786,1.6083130836486816,0.9969902212511332,falsified,12.738757133483887,0.20632530404123628,1.0,"[0.2974886894226074, 0.17838633060455322]","[0.7031291127204895, 0.6870272159576416]",unknown,26.884621620178223,0.0480336993932724,falsified,11,0.04729437828063965,exact,1.4077601505875341,4.295428139980703,3.051249986148556,match,conservative_unknown
RotatedBananaNet,1,0.5,0.5,0.2,30001,2,halfspace,"w=[1.0, 0.0],b=0.6",0.13557511337009664,0.9995999932289124,1.5438874959945679,0.9969902212511332,falsified,10.388687372207642,0.20611630297809214,0.9998000264167786,"[0.2982980012893677, 0.17868894338607788]","[0.7034023404121399, 0.687487006187439]",unknown,26.824575901031494,0.0480336993932724,falsified,11,0.04729437828063965,exact,1.5203107550825365,4.291077005968871,2.8224999340584893,match,conservative_unknown
RotatedBananaNet,1,0.5,0.5,0.2,30002,2,halfspace,"w=[1.0, 0.0],b=0.6",0.13221275120237586,0.9998000264167786,1.540055751800537,0.9969902212511332,falsified,10.302709102630615,0.2070717829067661,1.0,"[0.29753589630126953, 0.17845577001571655]","[0.7038393616676331, 0.6881038546562195]",unknown,26.979853868484497,0.0480336993932724,falsified,11,0.04729437828063965,exact,1.5662013007338813,4.310968872319848,2.752499867226416,match,conservative_unknown
