benchmark,onnx_file,vnnlib_file,verdict,wall_s,vnncomp_timeout_s,p_filter,lp_solver,p_min,p_max,threshold,n_disjuncts,error,timestamp
acasxu_2023,ACASXU_run2a_2_6_batch_2000.onnx,prop_2.vnnlib,ERROR,4.47,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:16:15.264671+00:00
acasxu_2023,ACASXU_run2a_2_7_batch_2000.onnx,prop_2.vnnlib,ERROR,4.24,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:16:23.402347+00:00
acasxu_2023,ACASXU_run2a_2_8_batch_2000.onnx,prop_2.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:16:31.422318+00:00
acasxu_2023,ACASXU_run2a_2_9_batch_2000.onnx,prop_2.vnnlib,ERROR,4.31,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:16:39.647554+00:00
acasxu_2023,ACASXU_run2a_3_1_batch_2000.onnx,prop_2.vnnlib,ERROR,4.07,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:16:47.619967+00:00
acasxu_2023,ACASXU_run2a_3_2_batch_2000.onnx,prop_2.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:16:55.628172+00:00
acasxu_2023,ACASXU_run2a_3_3_batch_2000.onnx,prop_2.vnnlib,ERROR,4.41,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:17:03.941556+00:00
acasxu_2023,ACASXU_run2a_3_4_batch_2000.onnx,prop_2.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:17:11.966967+00:00
acasxu_2023,ACASXU_run2a_3_5_batch_2000.onnx,prop_2.vnnlib,ERROR,4.22,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:17:20.196384+00:00
acasxu_2023,ACASXU_run2a_3_6_batch_2000.onnx,prop_2.vnnlib,ERROR,4.08,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:17:28.325756+00:00
acasxu_2023,ACASXU_run2a_3_7_batch_2000.onnx,prop_2.vnnlib,ERROR,4.33,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:17:36.548926+00:00
acasxu_2023,ACASXU_run2a_3_8_batch_2000.onnx,prop_2.vnnlib,ERROR,4.32,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:17:44.758249+00:00
acasxu_2023,ACASXU_run2a_3_9_batch_2000.onnx,prop_2.vnnlib,ERROR,4.21,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:17:52.933609+00:00
acasxu_2023,ACASXU_run2a_4_1_batch_2000.onnx,prop_2.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:18:01.093408+00:00
acasxu_2023,ACASXU_run2a_4_2_batch_2000.onnx,prop_2.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:18:09.109843+00:00
acasxu_2023,ACASXU_run2a_4_3_batch_2000.onnx,prop_2.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:18:17.132996+00:00
acasxu_2023,ACASXU_run2a_4_4_batch_2000.onnx,prop_2.vnnlib,ERROR,4.23,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:18:25.380868+00:00
acasxu_2023,ACASXU_run2a_4_5_batch_2000.onnx,prop_2.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:18:33.737413+00:00
acasxu_2023,ACASXU_run2a_4_6_batch_2000.onnx,prop_2.vnnlib,ERROR,4.31,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:18:41.943746+00:00
acasxu_2023,ACASXU_run2a_4_7_batch_2000.onnx,prop_2.vnnlib,ERROR,4.35,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:18:50.194667+00:00
acasxu_2023,ACASXU_run2a_4_8_batch_2000.onnx,prop_2.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:18:58.205527+00:00
acasxu_2023,ACASXU_run2a_4_9_batch_2000.onnx,prop_2.vnnlib,ERROR,4.63,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:19:06.733733+00:00
acasxu_2023,ACASXU_run2a_5_1_batch_2000.onnx,prop_2.vnnlib,ERROR,4.49,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:19:15.128443+00:00
acasxu_2023,ACASXU_run2a_5_2_batch_2000.onnx,prop_2.vnnlib,ERROR,4.34,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:19:23.372462+00:00
acasxu_2023,ACASXU_run2a_5_3_batch_2000.onnx,prop_2.vnnlib,ERROR,4.35,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:19:31.641102+00:00
acasxu_2023,ACASXU_run2a_5_4_batch_2000.onnx,prop_2.vnnlib,ERROR,4.06,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:19:39.608542+00:00
acasxu_2023,ACASXU_run2a_5_5_batch_2000.onnx,prop_2.vnnlib,ERROR,4.12,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:19:47.624840+00:00
acasxu_2023,ACASXU_run2a_5_6_batch_2000.onnx,prop_2.vnnlib,ERROR,4.27,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:19:55.792017+00:00
acasxu_2023,ACASXU_run2a_5_7_batch_2000.onnx,prop_2.vnnlib,ERROR,4.37,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:20:04.067738+00:00
acasxu_2023,ACASXU_run2a_5_8_batch_2000.onnx,prop_2.vnnlib,ERROR,4.15,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:20:12.152535+00:00
acasxu_2023,ACASXU_run2a_5_9_batch_2000.onnx,prop_2.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:20:20.138919+00:00
acasxu_2023,ACASXU_run2a_1_1_batch_2000.onnx,prop_3.vnnlib,ERROR,4.10,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:20:28.143714+00:00
acasxu_2023,ACASXU_run2a_1_2_batch_2000.onnx,prop_3.vnnlib,ERROR,4.06,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:20:36.133264+00:00
acasxu_2023,ACASXU_run2a_1_3_batch_2000.onnx,prop_3.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:20:44.155066+00:00
acasxu_2023,ACASXU_run2a_1_4_batch_2000.onnx,prop_3.vnnlib,ERROR,4.20,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:20:52.304693+00:00
acasxu_2023,ACASXU_run2a_1_5_batch_2000.onnx,prop_3.vnnlib,ERROR,4.48,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:21:00.916648+00:00
acasxu_2023,ACASXU_run2a_1_6_batch_2000.onnx,prop_3.vnnlib,ERROR,4.34,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:21:09.168327+00:00
acasxu_2023,ACASXU_run2a_1_7_batch_2000.onnx,prop_3.vnnlib,ERROR,4.11,116,0.0,gurobi,,,0.001,0,get_num_inputs_outputs ValueError: too many values to unpack (expected 2),2026-05-05T23:21:17.192176+00:00
