benchmark,instance,verdict,wall_s,timeout_s,beta,dkw_epsilon,delta,n_samples,k_disjuncts,beta_per,delta_per,n_certified_disjuncts,worst_prob_unsafe,union_upper_bound_unsafe,n_unsafe_samples,error,timestamp
acasxu_2023,ACASXU_run2a_1_3_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-04T20:02:18.697632+00:00
acasxu_2023,ACASXU_run2a_1_4_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-04T20:02:22.847604+00:00
acasxu_2023,ACASXU_run2a_1_5_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-04T20:02:26.962705+00:00
acasxu_2023,ACASXU_run2a_1_6_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-04T20:02:31.087934+00:00
acasxu_2023,ACASXU_run2a_1_7_batch_2000.onnx+prop_3.vnnlib,SAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,0,1.0,1.01,38005,,2026-05-04T20:02:35.211117+00:00
acasxu_2023,ACASXU_run2a_1_8_batch_2000.onnx+prop_3.vnnlib,SAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,0,1.0,1.01,38005,,2026-05-04T20:02:39.348850+00:00
acasxu_2023,ACASXU_run2a_1_9_batch_2000.onnx+prop_3.vnnlib,SAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,0,1.0,1.01,38005,,2026-05-04T20:02:43.488498+00:00
acasxu_2023,ACASXU_run2a_2_1_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-04T20:02:47.619801+00:00
acasxu_2023,ACASXU_run2a_2_2_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-05T23:02:11.889299+00:00
acasxu_2023,ACASXU_run2a_2_3_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-05T23:02:15.943011+00:00
acasxu_2023,ACASXU_run2a_2_4_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-05T23:02:19.991842+00:00
acasxu_2023,ACASXU_run2a_2_5_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-05T23:02:24.041608+00:00
acasxu_2023,ACASXU_run2a_2_6_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-05T23:02:28.143628+00:00
acasxu_2023,ACASXU_run2a_2_7_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-05T23:02:32.458433+00:00
acasxu_2023,ACASXU_run2a_2_8_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-05T23:02:36.627500+00:00
acasxu_2023,ACASXU_run2a_2_9_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-05T23:02:40.677786+00:00
acasxu_2023,ACASXU_run2a_3_1_batch_2000.onnx+prop_3.vnnlib,UNSAT,0.15,116,0.001,0.01,0.05,38005,1,0.001,0.05,1,0.0,0.01,0,,2026-05-05T23:02:44.809689+00:00
