benchmark,instance,verdict,wall_s,timeout_s,beta,dkw_epsilon,delta,n_samples,k_disjuncts,beta_per,delta_per,n_certified_disjuncts,worst_prob_unsafe,union_upper_bound_unsafe,n_unsafe_samples,error,timestamp
metaroom_2023,4cnn_ry_19_3_no_custom_OP.onnx+spec_idx_5_eps_0.00000436.vnnlib,UNKNOWN,194.72,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:17:44.906743+00:00
metaroom_2023,4cnn_tz_94_15_no_custom_OP.onnx+spec_idx_90_eps_0.00001000.vnnlib,UNKNOWN,193.31,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:21:02.194069+00:00
metaroom_2023,6cnn_tz_10_1_no_custom_OP.onnx+spec_idx_158_eps_0.00001000.vnnlib,UNKNOWN,57.53,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:22:03.672325+00:00
metaroom_2023,6cnn_ry_35_5_no_custom_OP.onnx+spec_idx_115_eps_0.00000436.vnnlib,UNKNOWN,57.16,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:23:04.870985+00:00
metaroom_2023,4cnn_ry_58_9_no_custom_OP.onnx+spec_idx_29_eps_0.00000436.vnnlib,UNKNOWN,195.20,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:26:24.062493+00:00
metaroom_2023,4cnn_tz_103_17_no_custom_OP.onnx+spec_idx_47_eps_0.00001000.vnnlib,UNKNOWN,191.78,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:29:39.815532+00:00
metaroom_2023,6cnn_tz_78_13_no_custom_OP.onnx+spec_idx_204_eps_0.00001000.vnnlib,UNKNOWN,59.58,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:30:43.363709+00:00
metaroom_2023,6cnn_tz_6_1_no_custom_OP.onnx+spec_idx_200_eps_0.00001000.vnnlib,UNKNOWN,57.92,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:31:45.509582+00:00
metaroom_2023,6cnn_tz_3_0_no_custom_OP.onnx+spec_idx_181_eps_0.00001000.vnnlib,UNKNOWN,58.05,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:32:47.537914+00:00
metaroom_2023,6cnn_ry_4_0_no_custom_OP.onnx+spec_idx_125_eps_0.00000436.vnnlib,UNKNOWN,57.56,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:33:49.097069+00:00
metaroom_2023,6cnn_ry_95_15_no_custom_OP.onnx+spec_idx_150_eps_0.00000436.vnnlib,UNKNOWN,58.03,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:34:51.121508+00:00
metaroom_2023,6cnn_tz_37_6_no_custom_OP.onnx+spec_idx_178_eps_0.00001000.vnnlib,UNKNOWN,58.14,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:35:53.251899+00:00
metaroom_2023,4cnn_ry_71_11_no_custom_OP.onnx+spec_idx_37_eps_0.00000436.vnnlib,UNKNOWN,191.01,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:39:08.248712+00:00
metaroom_2023,6cnn_ry_114_19_no_custom_OP.onnx+spec_idx_100_eps_0.00000436.vnnlib,UNKNOWN,57.87,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:40:10.083493+00:00
metaroom_2023,4cnn_ry_70_11_no_custom_OP.onnx+spec_idx_36_eps_0.00000436.vnnlib,UNKNOWN,195.68,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:43:29.734404+00:00
metaroom_2023,4cnn_tz_20_3_no_custom_OP.onnx+spec_idx_53_eps_0.00001000.vnnlib,UNKNOWN,194.71,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:46:48.404713+00:00
metaroom_2023,4cnn_ry_52_8_no_custom_OP.onnx+spec_idx_25_eps_0.00000436.vnnlib,UNKNOWN,195.36,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:50:07.725735+00:00
metaroom_2023,6cnn_tz_4_0_no_custom_OP.onnx+spec_idx_186_eps_0.00001000.vnnlib,UNKNOWN,61.01,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:51:13.010782+00:00
metaroom_2023,6cnn_ry_91_15_no_custom_OP.onnx+spec_idx_146_eps_0.00000436.vnnlib,UNKNOWN,59.41,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:52:16.599364+00:00
metaroom_2023,4cnn_tz_4_0_no_custom_OP.onnx+spec_idx_71_eps_0.00001000.vnnlib,UNKNOWN,194.40,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:55:34.975601+00:00
metaroom_2023,4cnn_tz_47_7_no_custom_OP.onnx+spec_idx_69_eps_0.00001000.vnnlib,UNKNOWN,184.83,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T16:58:43.780066+00:00
metaroom_2023,4cnn_ry_57_9_no_custom_OP.onnx+spec_idx_28_eps_0.00000436.vnnlib,UNKNOWN,196.27,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:02:04.004110+00:00
metaroom_2023,6cnn_ry_67_11_no_custom_OP.onnx+spec_idx_135_eps_0.00000436.vnnlib,UNKNOWN,56.91,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:03:04.928442+00:00
metaroom_2023,4cnn_tz_34_5_no_custom_OP.onnx+spec_idx_59_eps_0.00001000.vnnlib,UNKNOWN,194.60,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:06:23.517233+00:00
metaroom_2023,4cnn_tz_41_6_no_custom_OP.onnx+spec_idx_66_eps_0.00001000.vnnlib,UNKNOWN,197.92,210,0.001,0.01,0.05,52727,19,5.2631578947368424e-05,0.002631578947368421,0,0.0,0.19,0,,2026-05-04T17:09:45.422959+00:00
