benchmark,onnx_file,vnnlib_file,verdict,wall_s,vnncomp_timeout_s,p_filter,lp_solver,p_min,p_max,threshold,n_disjuncts,error,timestamp
dist_shift_2023,mnist_concat.onnx,index668_delta0.13.vnnlib,NOT_APPLICABLE,4.30,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:50:01.645657+00:00
dist_shift_2023,mnist_concat.onnx,index7175_delta0.13.vnnlib,NOT_APPLICABLE,4.12,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:50:09.675974+00:00
dist_shift_2023,mnist_concat.onnx,index4286_delta0.13.vnnlib,NOT_APPLICABLE,4.08,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:50:17.662262+00:00
dist_shift_2023,mnist_concat.onnx,index5385_delta0.13.vnnlib,NOT_APPLICABLE,4.04,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:50:25.620390+00:00
dist_shift_2023,mnist_concat.onnx,index5391_delta0.13.vnnlib,NOT_APPLICABLE,4.05,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:50:33.575642+00:00
dist_shift_2023,mnist_concat.onnx,index6354_delta0.13.vnnlib,NOT_APPLICABLE,4.28,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:50:41.762334+00:00
dist_shift_2023,mnist_concat.onnx,index5020_delta0.13.vnnlib,NOT_APPLICABLE,4.05,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:50:49.702836+00:00
dist_shift_2023,mnist_concat.onnx,index7106_delta0.13.vnnlib,NOT_APPLICABLE,4.18,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:50:57.914470+00:00
dist_shift_2023,mnist_concat.onnx,index4148_delta0.13.vnnlib,NOT_APPLICABLE,4.08,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:51:06.007289+00:00
dist_shift_2023,mnist_concat.onnx,index6199_delta0.13.vnnlib,NOT_APPLICABLE,4.08,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:51:13.996003+00:00
dist_shift_2023,mnist_concat.onnx,index7534_delta0.13.vnnlib,NOT_APPLICABLE,4.08,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:51:21.987707+00:00
dist_shift_2023,mnist_concat.onnx,index9021_delta0.13.vnnlib,NOT_APPLICABLE,4.08,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:51:29.974097+00:00
dist_shift_2023,mnist_concat.onnx,index6107_delta0.13.vnnlib,NOT_APPLICABLE,4.10,300,0.0,gurobi,,,0.001,0,load_onnx_network AssertionError: unsupported onnx op_type Gemm in node Gemm_3,2026-05-05T23:51:37.972690+00:00
